image_id,mean,rectification,flat,construction,object,nature,sky,human,vehicle
strasbourg_000001_017469_leftImg8bit.png,0.5678897296413761,0.775140977443609,0.9316,0.22445279108923716,0.2481582824668491,0.8498047808108598,0.8746358112045284,0.11067580803134182,0.5286493860845839
monchengladbach_000000_005876_leftImg8bit.png,0.6668051745046928,0.8935694534329588,0.9627916754256884,0.816092634820979,0.13358538122243227,0.7879651745126743,0.9019689550994895,0.0,0.8384681215233205
krefeld_000000_029050_leftImg8bit.png,0.5072328935942081,0.7319684668784563,0.9146793134598012,0.6439731432571756,0.022384784198975858,0.07857767414747886,0.860581552089351,0.0,0.805698214722426
hanover_000000_051536_leftImg8bit.png,0.6191667499848563,0.7807915693671038,0.9326656632861182,0.8556826209819851,0.2927524429967427,0.7843895303275691,0.6778313936985524,0.0,0.6292207792207792
hanover_000000_007342_leftImg8bit.png,0.552402635734776,0.7862665368535594,0.9335786161886684,0.7967109259741387,0.07411835026897788,0.5369316233454495,0.7946180362504169,0.0,0.496996996996997
hamburg_000000_070334_leftImg8bit.png,0.39490233787038687,0.8125990274818335,0.7214534017546764,0.49821498826992294,0.07868383404864092,0.007914953053464732,0.805251798561151,0.16693726937269374,0.06816343042071198
dusseldorf_000036_000019_leftImg8bit.png,0.501902063887404,0.6587637595258256,0.9171283366146239,0.7177687976599091,0.04249408375347258,0.6488880787458986,0.8,0.06480380499405469,0.16536964980544747
aachen_000147_000019_leftImg8bit.png,0.5570203255530075,0.7400881057268722,0.8459799395000797,0.8271724137931035,0.002324230098779779,0.8162893361953748,0.6565517241379311,0.0,0.5677568549719194
