image_id,mean,rectification,flat,construction,object,nature,sky,human,vehicle
strasbourg_000001_017469_leftImg8bit.png,0.21219615461991476,0.21402856811055626,0.5254990649328056,0.08015796328193925,0.0,0.014217829310017107,0.8338931297709924,0.0,0.029772681553007444
monchengladbach_000000_005876_leftImg8bit.png,0.4060542888627653,0.19677476729708898,0.7135036707994572,0.4440816156742029,0.034013605442176874,0.7372840160855539,0.8798684616175111,0.0,0.24290817398613154
krefeld_000000_029050_leftImg8bit.png,0.3138053726175475,0.22256434090512983,0.7479557726922088,0.521873271822336,0.005276647067691844,0.08167695543043213,0.6643430822851947,0.0,0.26675291073738683
hanover_000000_051536_leftImg8bit.png,0.21648604419574158,0.2097716697327129,0.7529243104716957,0.2703866977321108,0.003743448964312453,0.29288827032330195,0.029456422714849682,0.0,0.17271753362694917
hanover_000000_007342_leftImg8bit.png,0.3229783648373028,0.22323423268602852,0.7878063819947587,0.5118904274533413,0.017111567419575632,0.2796208530805687,0.512013410318495,0.0,0.25215004574565414
hamburg_000000_070334_leftImg8bit.png,0.2625121076356212,0.23950138504155125,0.6109739157277357,0.27070524906413096,0.00154484889446751,0.1296818031156778,0.7964904772095014,0.000429553264604811,0.05076962876730048
dusseldorf_000036_000019_leftImg8bit.png,0.1890097288884978,0.27142240448953164,0.5716504810969681,0.3710637775458842,0.0,0.06649574063352907,0.20771952396268897,0.0,0.02372590337938032
aachen_000147_000019_leftImg8bit.png,0.19264859726935862,0.24684777037416708,0.48350752621950116,0.30793305211593414,0.0,0.019729915312428473,0.36645193260654113,0.0,0.11671858152629687
